12:18:07,4338,0B,0B,4337
12:18:07,4338,0B,0B,4337
12:18:09,4338,0B,0B,4337
12:18:09,4338,0B,0B,4337
12:18:12,4338,0B,0B,4337
12:18:12,4338,0B,0B,4337
12:18:14,4338,0B,0B,4337
12:18:14,4338,0B,0B,4337
12:18:17,4338,0B,0B,4337
12:23:56,4377,0.0,300K+,sleep
12:23:56,4377,0.0,300K,sleep
12:23:58,4377,0.0,300K+,sleep
12:23:58,4377,0.0,4096B-,sleep
12:24:01,4377,0.0,8192B+,sleep
12:24:01,4377,0.0,8192B,sleep
12:24:03,4377,0.0,8192B+,sleep
12:24:03,4377,0.0,8192B,sleep
12:24:06,4377,0.0,8192B+,sleep
